,index,닉네임,작성날짜,작성시간,별점,내용
27,2403,까꽁이엄마,2020-09-07,14:23:16,5,언니가 놀러와서 해줬는데 엄마가 만들었냐고 묻는거 있죠..엄마도 잘 드시네요^^
28,2403,AP990,2020-03-12,17:33:00,5,오이고추랑 된장이랑 이렇게 어울릴지 몰랐어요! 무엇보다 간단해서 최고bb
29,2403,pink777,2021-01-11,19:13:25,5,대충 비율 맞춰서 했는데 고추가 커서 그런지 심심해 된장을 약간 추가했어요.그랬더니 더 맛있어 졌네요.
30,2403,소희소스,2021-12-16,21:11:39,5,오아 5분안에 휘뚜루마뚜루하기 좋고 맛도 좋아요! 요똥인데 간단한 요리 알려주셔서 감사해요 엄마랑 동생이랑 맛있게 먹었어요 내일은 목살구워서 같이 먹어보려구요
31,2403,김셋사랑해,2022-06-04,22:10:23,5,맛있어요.다만 설탕만 빼고 간을 했네요. 그래도 맛있고 짭 포함해서 잘 먹을께요
32,2403,똥싼돼지,2020-03-24,20:49:04,5,"저는 고추 15개정도로 했는데도 넘 맛났습니다
친정엄마께서두 맛있다고 하시네요~"
33,2403,엔젤1209,2020-08-24,08:28:55,5,"어제바로해먹엇네요 
너무맛잇어요 그냥쌈장버무리는거보다 이렇게 해서먹으니 더맛나네요"
34,2403,크으캬아,2019-12-12,04:39:35,5,"레시피대로 해도 맛이 안 나면 어쩌나 했는데 맛있어요ㅠㅠㅠ 남친이 엄청 좋아하네욬ㅋㅋㅋ 만들자마자 고기 구워서 같이 먹었는데, 덕분에 따로 준비한 고추는 아예 손도 안 대서 내일 마저 무쳐버리려구요! 감사합니다♥♥"
35,2403,함주희,2022-02-24,21:24:49,5,저희 집은 오이고추를 선택! 매실원액 없어서 식초로 바꿨는데 굿이에욤♡
36,2403,dms8367,2022-11-01,07:20:15,5,진짜 쉽게 잘 알려주셔서 고대로 따라했는데 진짜 너무너무 맛있어요!
37,2403,nurserena,2019-01-04,12:20:10,5,처음해봤는데 너무맛있었어요 엄마의손맛이 나는 그런맛이었습니당
38,2403,v융융v,2020-03-01,20:43:47,5,아삭이고추 좋아해서 따라해봣는데 단시간에 뚝딱!!! 맛있어요 ㅎ
39,2403,evelyn 이내,2020-07-27,13:44:18,5,남편은매운거좋아해 청양고추넣었더니 맛있어해요 잘먹었습니당
40,2403,천안곰,2016-09-03,17:03:17,5,정말 맛나게 먹어서요 청양고추로 매운맛 업해서 햇는대 맛나요
41,2403,흰둥이집,2020-08-09,23:55:06,5,정말맛있네요여기서보고두번이나해서먹었는데신랑도잘먹네요
42,2403,현우진우맘,2020-06-30,18:01:39,5,"지인이 준 풋고추 한봉지 
맛있게 만들어서 먹었네요 
감사해요"
43,2403,랄라블라,2021-05-24,19:42:42,5,너무너무 맛나요^^ 오이고추 사서 햇는데 안맵고 넘 맛잇어요
44,2403,체니콘,2020-03-24,15:42:48,5,넘 맛있어요 ! 욕심부려서 된장 좀 더넣었더니 짜네요 ㅜ ㅜ
45,2403,꽃영남캘리그라피,2020-09-06,23:00:36,5,너무 간단하면서도 맛있었어요 아삭아삭 최고의 궁합음식
46,2403,Ji Hyun Hwang,2018-10-13,16:55:29,5,간단하게 반찬 한가지 클리어네요. 고소하게 맛있습니다.
47,2403,양또아,2018-06-22,10:00:55,5,"정말 간단히 뚝딱 했네요ㅎㅎㅎㅎ
양념이 넘 맛있어요:-)"
48,2403,달이725,2019-10-04,03:21:47,5,가족들이 양념소스가 너무 잘되서 맛있다고했어요!!^^
49,2403,뽀삐집사냥,2020-01-06,12:13:37,5,정말 너무너무 맛있었어요~~~~~^^❤ 간단해서 좋아요~~
50,2403,유지연,2022-06-13,14:37:46,5,"맛있는 ~레시피
감사합니다!!!
좋은 오후 돼세요!!!
^^a"
51,2403,짐니농,2020-03-09,23:27:58,5,완전 초보도 너무쉽게 따라할 수 있었어요!!! 짱맛bb
52,2403,난리부루수,2022-08-07,13:13:51,5,똥손인데 ㅎㅎ 넘 맛있게 해 먹었어요~ 감사합니다
53,2403,허정 연정엄마,2018-10-12,16:27:01,5,바로 해먹어봐야겠네요 간단 레시피 감사합니다
54,2403,차이나 접수중,2017-06-08,11:03:00,5,몇번 만들어 보았는데 간단하고 맛있더라구요^^
55,2403,애디애디,2022-07-12,17:58:32,5,비법 감사합니다ㅋㅋ신랑이 아삭아삭 잘먹네용
56,2403,어셈블리,2022-07-11,18:23:45,5,간편하게 먹기좋네요. 저는 오이고추로 했어요
57,2403,유빈♥예빈♥서빈맘,2016-07-05,11:07:24,5,고추를된장박이로하니 색다르면서맛있었어요
58,2403,Binzan,2018-07-02,22:52:23,5,"된장이 쪼금 많이 들어가서...헉
짰지만 맛남.."
59,2403,김은희,2022-09-25,17:21:01,5,맛있어요 우리아들좋아하는 고추로 금방뚝딱
60,2403,nas****,2022-08-12,17:49:21,5,고추범벅 넘 맛있어서 밥한그릇 뚝딱했어요
61,2403,펄리엠,2018-06-05,09:16:55,5,고기반찬먹을때 같이먹으니 더 맛있네요~^^
62,2403,심이끄야,2021-07-24,12:57:54,5,"상큼한 별미예요~^^ 
이 레시피 사랑합니다"
63,2403,왈기닥,2021-05-02,12:05:00,5,빠르고 간편에서 좋았고 맛도 괜찮았어요~
64,2403,♡경혜♡,2021-07-29,19:04:43,5,"정말 맛있어요~^^
밥한그릇 뚝딱 했네용~♡"
65,2403,David77,2019-02-02,20:19:40,5,최고네요. 앞으론 쭈욱 이걸로 할려고요!!
66,2403,LeunLeeeuntop,2019-07-17,01:05:49,5,얼마나 맛있고 간편한지요...감사합니다
67,2403,김정연님,2016-07-20,21:45:49,5,7살 어린이도 맛잇게 잘먹엇답니다 ㅎ
68,2403,새동엄마,2020-09-07,22:32:48,5,신랑이 엄지척 해주네요..감사합니다
69,2403,김정혜,2020-07-07,19:26:41,5,처음해봤는데 아이들도 잘먹네요~~^^
70,2403,봉자금동연탄맘,2019-12-01,13:13:04,5,너무 맛있어요^^ 레시피 감사합니다
71,2403,김정선 (jane kim),2021-09-21,17:39:27,5,넘 맛있어서 금방 다먹을거같아요
72,2403,요리사온,2019-08-01,10:06:51,5,달콤하니 맛나네요 밥도둑일듯^^
73,2403,마녀유희,2016-05-12,20:52:23,5,네~~맛있게 저녁식사 했습니다.^^
74,2403,카린네,2022-02-15,15:16:40,5,감사합니다 맛있게 먹었습니다
75,2403,둥가리둥둥,2018-10-16,21:58:52,5,진짜 간단한데 너무 맛있어요!
76,2403,Fgk,2020-04-07,12:13:35,5,진짜맛있게 잘해먹었어요ㅎㅎ
77,2403,goowajin52,2022-04-18,07:55:23,5,만들기 간편해서 좋았어요 :)
78,2403,맏인가,2021-03-06,18:40:27,5,저는 설탕빼고 만들었어요.^^
79,2403,bennyan,2022-04-21,12:36:49,5,생각보다 쉽게 만들었어요 ^^
80,2403,winnine,2021-08-28,17:04:48,5,쉽게 반찬 완성 ♡ 맛있네요!
81,2403,우총:),2021-04-19,19:44:45,5,이렇게 간단할 줄 몰랐어요^^
82,2403,사뭉공주♥,2022-07-01,17:36:46,5,레시피대로하니 맛있네요~~
83,2403,kimlove,2020-03-17,18:29:01,5,너무맛나요 깜짝놀랐네요~
84,2403,사랑사랑,2022-04-25,21:23:52,5,부모님이 좋아하세요ㅋㅋ
85,2403,앙칼진애미나,2022-03-08,11:35:26,5,간편하고 너무 맛있어요^^
86,2403,니글소스,2021-02-04,21:53:16,5,맛있어서~자꾸 손이 가요.
87,2403,행복하자!♡,2022-07-22,14:40:42,5,환자분 너무 맛있답니다
88,2403,자몽허니,2022-03-07,20:31:52,5,간단하고 넘 맛있어요>_<
89,2403,토헌댁,2017-09-22,07:16:43,5,이거대박 맛있네요
90,2403,모카^^,2020-03-23,23:44:24,5,맛있게 먹었습니다
91,2403,이은지,2017-06-11,20:35:51,5,진짜 꿀맛이네요!
92,2403,이우유.,2021-03-26,19:20:52,5,너무맛있어요!!^^
93,2403,젬마^^,2019-04-27,16:12:41,5,간단하고 맛나요
94,2403,요리하기싫다정말싫다,2021-02-02,18:11:12,5,넘 맛있어요~~~^^
95,2403,,2022-02-27,20:22:54,5,정말 맛있어요!
96,2403,찡찡이81,2021-01-12,13:31:55,5,진짜 맛있어요
97,2403,ksh012822,2020-12-10,12:55:36,5,잘먹었습니다
98,2403,희희,2018-04-17,14:19:07,5,핵 존 맛❤️
99,2403,JSang,2016-08-02,22:00:41,5,잘 먹었어요~
100,2403,안듀듀,2020-03-18,19:40:00,5,맛있었어요
101,2403,지영이짱,2021-04-26,21:10:02,5,너무맛너요
102,2403,5;'/'(;;,2019-12-18,13:47:21,5,맛있어요!
103,2403,구하나,2017-07-02,20:01:06,5,맛있어요~
104,2403,전미영80,2020-12-30,17:36:05,5,맛있어요!
105,2403,아l니애니,2020-09-16,19:48:37,5,맛잇따!!!
106,2403,so u kim,2022-02-03,20:35:28,5,맛있어요
107,2403,Sophie17,2018-06-26,09:22:38,5,맛있어요
108,2403,곰탱이밤탱이,2022-05-27,13:28:30,5,맛있어요
109,2403,프리즐,2018-04-14,12:53:51,5,맛나요
110,2403,,2022-06-13,18:46:28,4,옆집에서 오이고추를 줘서 만들어봤는데 아삭아삭하니바로 무쳐서 먹으니 맛있어요^^
111,2403,prettyolivia,2017-02-20,13:21:03,4,"만개의레시피 레시피들이 대부분 조금 짜네요
된장 간장 양을 반 정도 줄이면 맞아요~ 
저는 항상 그렇게 한답니다 ㅎㅎ
그치만 맛은 있어서 계속 하게 되는게 함정.."
112,2403,촌아님,2021-04-27,17:12:35,4,"아직 맛을 못봤어요.
주말에 만들어놓고 숙소로 와서..
레시피 감사합니다."
113,2406,솔직&능숙&대담,2020-02-09,19:47:53,5,"3가지메뉴를동시에하다보니
세상에데치는걸깜빡한거있죠^^;;;
어차피봄동으로쌈싸먹는거좋아하기에
아삭하게그냥먹었는데
양념이아주좋아서맛있었어요"
114,2406,아희.찬휘맘,2019-03-17,21:02:09,5,"데치는 시간을 어떻게해야할지몰라 좀 오래되서.....
그래도 맛나게 먹었어요"
115,2406,크리스탈10,2018-01-16,22:51:17,5,레시피 굿이요. 정말 어렵지않고 특이한 양념이 없어도 기본적인걸로 맛있게 됐어요.
116,2406,두남매맘2,2017-06-05,14:45:51,5,너무 맛있게됐어요~^^ 봄동 좋아하는데 자주 해먹을것같아요 레시피 감사 합니다~^^
117,2406,시닌,2020-02-14,04:21:07,5,"친구한테 아주 고향의 맛이라고 인정받았어요~!
제가 요리 엄청 잘하는 줄 아네요ㅋㅋ"
118,2406,곰별,2018-01-18,12:12:19,5,시장갔다가 봄동 보이길래 샀어요 ㅋㅋㅋㅋ완전 대박이예요. ㅋㅋㅋㅋ비주얼은 이래도 맛은 진짜 최고예요. 레시피 감사해용
119,2406,혀니(Oops hui)❤️,2019-03-13,22:38:25,5,"봄동 양이 작아서 쑥갓도 추가로 넣어서
만들었습니다
양념레시피
넘 맛나네용 ^^고맙습니당"
120,2406,Q=mct,2022-03-06,13:59:45,5,"요 레서피 맛있네요.
바로 먹을거아니면 나물류는 좀 간간해야한다고 생각해요.
간도 딱 좋고 양념도 간단해서 입맛없을때 먹기 좋을반찬이에요.
맛있게 먹었습니다."
121,2406,뿌요밍,2022-03-14,18:37:54,5,"큰 봄동말고 중간사이즈쯤,,? 
2개삿더니 양 딱인거같아요ㅋㅋ!
레시피대로 하는데
집된장이 많이 강해서
시판된장 한스푼 집된장 한스푼
섞엇더니 완전 제대로 완성~!
ㅎ_ㅎ엄마가 해준거같은맛입니당"
122,2406,쥬쥬짱^^,2018-03-18,19:55:02,5,맛있는데 봄동 물을 제대로 안짜서 좀 망쳣네요 ㅠ 그리구 데치는거는 그냥 넣다빼면되는건가요 요리초보라서 잘 모르게써요..
123,2406,사랑마미77,2020-11-04,07:12:49,5,맛있어요..양념이 데치는데 살짝더 데쳤어요.담엔 더 데쳐야겠어요.감사합니다.
124,2406,신참내기,2022-02-23,21:56:35,5,정말 맛있었어요. 된장이랑 양념은 그대로 해도 좋은데 입맛에 맞게 조금씩 덜 넣어도 괜찮을 것 같아요. 감사합니다.
125,2406,꼬이닝,2021-01-31,16:12:10,5,"봄동 작은거 한단 있어서 양념 반으로 줄여했더니 맛있네요~~
반찬으로 정말 좋아요~~"
126,2406,푸른사막여우,2021-03-01,16:17:07,5,시아버님이 맛있다고 한그릇 뚝딱 하셨대요. 남편도 맛있대요~감사합니다!! 또 해먹을게요!
127,2406,ㅇㅎ,2019-03-11,17:04:09,5,"맛있어요! 양념이 맛있는데, 봄동양이 적었는지 양념이 남았어요.ㅋㅋ"
128,2406,일등만세,2022-10-24,18:26:05,5,"매번 식당에서 반찬으로 먹을때 어떻게 만드나했는데
감사합니다"
129,2406,juicyju,2020-03-25,19:38:24,5,"양을 반으로 줄였는데도 정말 맛있네요^^
좋은 레시피 감사합니다."
130,2406,Aprilunar,2021-02-09,19:27:16,5,맛나게 잘 무쳐서 내일 아침 식사 반찬으로 먹을겁니다. 감사해요.
131,2406,키키킥♥,2022-01-11,12:20:47,5,인생레시피예요 감사합니다! 나물반찬요리에 자신감 붙었어요
132,2406,찰떡mom,2019-01-25,23:35:13,5,"감사합니다 처음 도전하는 요리였는데
덕분에 쉽게 잘했어요!"
133,2406,temasaram,2021-01-30,23:34:05,5,"첨 해보는데, 여러번 먹어본 맛입니다~^^
정말 맛있네요~~~"
134,2406,바쿄지니#,2020-03-20,18:45:41,5,봄나물덕에 식탁에도봄을느끼네요~ 넘맛있는 레시피예요
135,2406,전서연맘,2021-01-05,20:44:13,5,양념 너무 맛나네요 남은양념으로 삼겹살 찍어먹었네요
136,2406,먹고마시고삼키고,2020-02-28,16:36:11,5,맛있게 잘 먹었어요!!!! 부모님께서 맛잇다해주시네용
137,2406,귀요미알렉산더,2022-02-15,22:27:39,5,맛있어요. 매실청은 조금 덜 넣어도 될 것 같아요.
138,2406,코코입니다,2022-11-07,16:29:50,5,너무너무 맛나게 잘~~해 먹었어요 감사합니다 ^^
139,2406,이블립,2021-01-09,15:17:01,5,맛있게 잘 됐어요~ 좋은 레시피 감사합니다
140,2406,Ja Yoen Park,2020-01-14,20:18:39,5,잘 먹겠습니다!!! 냄새가 향긋하네요!!!
141,2406,뭐해먹을까?,2019-01-25,18:24:39,5,시골 된장으로 무쳤는데 맛있었어요~
142,2406,순둥이네,2021-03-13,14:19:47,5,고마워요.덕분에맛있게ㅣ했어요^^
143,2406,날푸♥,2018-01-19,18:18:51,5,덕분에 맛나게 무쳐 먹었습니다^^
144,2406,나뿐젤리,2021-03-10,15:49:16,5,양념 완전 맛나네요. 최고에요
145,2406,아리헬,2019-03-02,19:20:01,5,오늘저녁맛있게해먹었어요~^^
146,2406,mj1016,2017-09-17,18:11:02,5,봄동대신 청경채로 했어요. :)
147,2406,크리스탈파파,2021-11-23,20:12:19,5,쉽고 맛있네요 고맙습니다^^
148,2406,쭌마마님,2020-01-30,20:18:11,5,맛잇는 레시피 감사합니다
149,2406,핑크크림,2019-03-23,15:38:33,5,그대로 만드니 맛있네요^^
150,2406,박우경♡(예나.윤아맘)yuna,2021-02-18,22:58:34,5,맛나게 잘 무쳤어요~^^
151,2406,이지영,2022-10-29,20:44:01,5,맛있어요~ 감사합니다
152,2406,까칠한 아낙네,2020-02-04,23:06:30,5,레시피 잘 보고가요~~
153,2406,mrsbyrne,2020-11-02,14:57:13,5,너무 맛있어요!!!
154,2406,Oz,2022-01-15,17:56:06,5,너무 맛있어요^^
155,2406,아시아항해,2019-01-29,16:09:27,5,맛있네요^^감사~
156,2406,채여니임당,2017-03-03,22:12:26,5,맛있었어요 ㅎ
157,2406,이나8,2020-02-01,14:58:07,5,맛있어요!
158,2406,-------재민엄마,2021-11-17,10:38:36,5,맛있어요
159,2406,도단단,2020-03-04,19:29:29,5,맛있어요!
160,2406,은 별 ~~♡,2022-08-27,09:37:34,5,맛나네오
161,2406,고덕동아좀마,2020-12-02,17:53:29,5,맛있네요
162,2406,lysuk****,2021-03-04,17:15:32,4,고추장 때문에 달고 색깔이 옅은 주황색이라 고추가루를 넣는 것도 괜찮을 듯 싶어요
163,2406,레모나향기,2017-03-02,19:55:13,4,"간단하면서도 쉽게 할 수있습니다.
단, 집된장이 맛있어야 할듯요."
164,2406,백두혈통qxmloif,2019-01-26,10:07:53,4,"안녕 하세요 맛있겠습니다 
감사합니다 ^-^"
165,2406,신률,2018-04-09,10:49:51,4,약간은 아쉬운 맛이네요. 맛은 있습니다.
166,2406,속삭임51,2017-03-03,01:14:37,4,네 맛잇엇읍니다
167,2409,루다맘❤,2021-01-19,17:07:14,5,"간단한데 맛은최고예요^^
22개월 아기반찬으로 먹일거라 설탕살짝추가했어요.
된장냄새 하나도안나고 들깨향도 은은하니
잘먹어줬으면 좋겠네요!!"
168,2409,프린혜정,2019-08-29,15:38:04,5,"19개월 아가 주려고 만들었어요ㅎㅎ

아기가 잘먹었음 좋겠어요^^♡

제 입에는 딱인데요ㅎㅎ"
169,2409,개념탑재,2020-03-18,10:08:55,5,저는 맛있는데 4세 아들램은 하나는 먹고 두번째 안먹네요 ㅜㅜ 채소 먹이기힘등ㅜ 암튼 맛잇게 먹었어용
170,2409,밥맛조아,2022-02-08,15:27:56,5,맵고 짠 반찬 뿐인 저희 식탁에 균형을 맞춰주는 좋은 채소반찬이네요.^^
171,2409,맹히꼬,2021-12-19,19:45:24,5,미소된장으로 만드니까 된장 특유의 향도 덜 나고 넘넘 맛있어요!!!♡♡
172,2409,ruha****,2021-12-05,12:29:51,5,만들기도 간단하고 맛도 좋아요! 속만 먹고 남은 배추 처리하기 좋네요!
173,2409,화원유니맘,2019-12-30,17:43:21,5,"배추가 달큰~하니 맛있어요
아이가 잘 먹어요
제 입에도 맛나요"
174,2409,완완맘,2020-11-24,04:08:36,5,애들이랑 맛있게 잘 먹었어요. 간단한 반찬 레시피 감사합니다.
175,2409,다뚱어매,2017-06-08,11:55:50,5,어른들먹을거라 두배로넣었더니완전 딱이네용 맛있어용!
176,2409,봄탱굴,2020-01-06,09:23:07,5,진짜별거없는데 너무맛잇네요 반찬으로 딱이에요!
177,2409,쩡쓰~~,2020-01-06,17:45:55,5,정말 간단하고 아작아작 식감좋고 맛있어요~
178,2409,윤정,2022-08-30,14:55:05,5,진짜 맛있어요 자쥬해먹어야겠어요!!!!!!
179,2409,민베로니카,2021-03-14,12:42:45,5,만들기도 쉽고! 맛있어요! 감사합니다~^^
180,2409,화영이,2015-11-02,15:55:02,5,쉽고 간단하면서 맛도 있다니~감솨^^
181,2409,백주부레시피=요알못,2019-07-25,22:56:26,5,간단해서 한번만들었더니 존맛탱
182,2409,구름2,2022-10-11,01:23:20,5,잘해먹었어요~~~^^감사합니다
183,2409,Purples,2020-12-01,17:42:38,5,간편한데 맛있어요!!
184,2409,chonalyn,2022-02-11,18:35:15,5,맛있어요
185,2409,양초딩,2020-11-26,22:38:34,5,맛있어요^^
186,2409,늑대and여우,2020-07-29,01:58:02,5,맛있어요!
187,2410,연두잎,2022-09-18,14:11:30,5,남편이 겨자를 안먹어서 겨자없는 레시피찾고있었는데 완전딱ㅎ 이거만들고 전 여기에 겨자조금넣어서 따로섞으니 완전맛있어요^^
188,2410,sjw****,2022-09-13,20:06:12,5,"와~~ 식당에서 먹는 맛이예요
전 오이 껍질도 깎고 씨도 빼고 했어요
왜 후기가 별로없을까요 맛있어요!"
189,2410,다빈 &민섭,2022-10-15,10:15:40,5,"너무 맛나요
첨엔 쫌 간이 센듯 했는데
쫌 지나니 넘 맛있어요
통깨뿌리니 더 맛나네요
감사합니다"
190,2410,희망소망짱 ^^~,2022-10-23,17:23:50,5,아이들이 엄청 좋아했어요. 맛있어요.강추 합니다
191,2410,미씽도로시,2022-10-04,19:08:23,5,맛있어요 과하지않고 좋네요
192,2410,해삐마인드,2022-10-11,13:15:08,5,아이도 좋아하는 맛이예요~
193,2410,혜우너,2022-07-28,22:33:29,5,너무 맛있어요 최고!
194,2410,민이와 빈이,2022-10-26,17:10:22,5,맛있어요.^^
195,2410,오기♥️,2022-07-28,19:52:44,5,맛있어요.
196,2411,무듭꾸뎌,2022-09-29,19:05:29,5,"쉐프님 레시피대로 만들어 보니 쉽고 간단하게 만들수 있엇어요~~~ 저는 냉장고에 뒹굴고 있었던 알배추 남은거랑 사과넣었어요..^^
 감사합니다 양배추로도 겉절이 된다는게 쉐프님 덕분에 알았습니다~^^ 소식받기 하겠습니다 ~~ 쉽고 간단한 레시피 많이 많이 알려주세요~~^^"
197,2412,성시니~박,2021-11-23,20:51:45,5,"돈나물에 사과와의 만남~~ 완전 굿입니다
조화가 아주 예술입니다
너무 감사합니다~~"
198,2412,밀짚모자-,2021-02-24,18:52:03,5,"설탕이 하나도 안들어가서 괜찮을까 했는데, 사과가 들어가니 상큼하니 입맛돕니다~"
199,2412,임산부교육전문예교원,2020-04-20,18:05:35,5,맛있게 해서 먹었어요 ^^ 청포도도 함께 넣어 먹었더니 더 맛이 좋았어요♡
200,2412,-by_anjay,2020-11-18,17:52:07,5,사과랑 상큼하게 먹을수 있어서 좋아요 레시피 굿굿~! 맛있어요
201,2412,seeseeicantsee,2020-03-05,19:00:57,5,간단하면서도 맛나네요^^ 좋은 레시피 감사해용♡♡♡
202,2412,또뚝맘,2022-02-13,21:07:50,5,정말 맛있어요! 사과랑 잘어울리고 간단해서 좋아요
203,2412,메론수박공주,2020-02-11,18:15:53,5,맛있어요~~ 돗나물이 맞나요? 돌나물이 맞나요? ㅎ
204,2412,쮸후니,2021-09-29,17:29:37,5,상콤하니 너무 맛있어요!!!
205,2412,갈치씨,2022-04-22,11:50:50,5,새콤달콤 맛나요
206,2413,신진영,2022-01-15,17:49:30,5,담백하니 맛있어용~~ 시어머니가 배추를 주셨는데 뭘 해야할까 고민하다가 레시피를 보고 이거다!싶어서 했는데 쉽고 맛있어요~~ 감사합니다^^
207,2413,사뭉공주♥,2021-07-15,21:28:02,5,"잘해먹었어요~ 담엔 조금만 물기를 짜야할것같아요^^;
무치는데 물이 좀 생기더라구요~ 그래도 맛있었답니다^^"
208,2413,suny125,2021-03-07,15:06:19,5,"어릴떼 엄마가 많이해주셨는데
오랜만에 무처 먹어니 옛날
추억이 생각나네요
감사함니다"
209,2413,긔긔♡,2020-10-22,13:10:28,5,"요고 별미예요ㅎ그냥 먹다가ㅎㅎ
어제는 잔치국수에 올려서 
고명으로 먹으니 맛나더라구요ㅎㅎ"
